time_s,tavns_mean,tavns_sem,vc_mean,vc_sem
834.843750,0.493301,0.045513,0.355046,0.057977
835.312500,0.493557,0.045550,0.355381,0.058016
835.781250,0.493808,0.045592,0.355727,0.058062
836.250000,0.494054,0.045638,0.356084,0.058113
836.718750,0.494295,0.045688,0.356451,0.058170
837.187500,0.494531,0.045743,0.356828,0.058232
837.656250,0.494761,0.045803,0.357216,0.058299
838.125000,0.494987,0.045866,0.357615,0.058371
838.593750,0.495207,0.045933,0.358025,0.058447
839.062500,0.495421,0.046005,0.358445,0.058528
839.531250,0.495631,0.046079,0.358876,0.058613
