time_s,raw,expanding_mean,rm_60s,rm_90s,rm_120s
119.531250,-0.190044,-0.209519,-0.209519,-0.209519,-0.209519
120.000000,-0.190454,-0.209371,-0.207450,-0.209371,-0.209371
120.468750,-0.190776,-0.209228,-0.205465,-0.209228,-0.209228
120.937500,-0.191005,-0.209089,-0.203563,-0.209089,-0.209089
121.406250,-0.191137,-0.208953,-0.201742,-0.208953,-0.208953
121.875000,-0.191171,-0.208820,-0.200000,-0.208820,-0.208820
122.343750,-0.191102,-0.208687,-0.198337,-0.208687,-0.208687
122.812500,-0.190928,-0.208556,-0.196749,-0.208556,-0.208556
123.281250,-0.190648,-0.208424,-0.195236,-0.208424,-0.208424
123.750000,-0.190260,-0.208292,-0.193794,-0.208292,-0.208292
124.218750,-0.189762,-0.208157,-0.192421,-0.208157,-0.208157
124.687500,-0.189153,-0.208021,-0.191115,-0.208021,-0.208021
125.156250,-0.188435,-0.207881,-0.189873,-0.207881,-0.207881
125.625000,-0.187606,-0.207737,-0.188693,-0.207737,-0.207737
126.093750,-0.186667,-0.207588,-0.187572,-0.207588,-0.207588
126.562500,-0.185620,-0.207435,-0.186506,-0.207435,-0.207435
127.031250,-0.184466,-0.207275,-0.185494,-0.207275,-0.207275
127.500000,-0.183206,-0.207109,-0.184533,-0.207109,-0.207109
127.968750,-0.181842,-0.206936,-0.183619,-0.206936,-0.206936
128.437500,-0.180378,-0.206756,-0.182749,-0.206756,-0.206756
128.906250,-0.178816,-0.206567,-0.181921,-0.206567,-0.206567
129.375000,-0.177159,-0.206369,-0.181133,-0.206369,-0.206369
129.843750,-0.175411,-0.206163,-0.180380,-0.206163,-0.206163
130.312500,-0.173575,-0.205947,-0.179661,-0.205947,-0.205947
130.781250,-0.171656,-0.205722,-0.178972,-0.205722,-0.205722
131.250000,-0.169658,-0.205486,-0.178311,-0.205486,-0.205486
131.718750,-0.167585,-0.205240,-0.177675,-0.205240,-0.205240
132.187500,-0.165442,-0.204983,-0.177063,-0.204983,-0.204983
132.656250,-0.163234,-0.204715,-0.176470,-0.204715,-0.204715
133.125000,-0.160967,-0.204437,-0.175896,-0.204437,-0.204437
133.593750,-0.158646,-0.204147,-0.175337,-0.204147,-0.204147
134.062500,-0.156277,-0.203846,-0.174792,-0.203846,-0.203846
134.531250,-0.153865,-0.203534,-0.174259,-0.203534,-0.203534
135.000000,-0.151416,-0.203210,-0.173736,-0.203210,-0.203210
135.468750,-0.148937,-0.202875,-0.173220,-0.202875,-0.202875
135.937500,-0.146433,-0.202529,-0.172711,-0.202529,-0.202529
136.406250,-0.143912,-0.202171,-0.172207,-0.202171,-0.202171
136.875000,-0.141380,-0.201803,-0.171706,-0.201803,-0.201803
137.343750,-0.138843,-0.201423,-0.171206,-0.201423,-0.201423
137.812500,-0.136309,-0.201033,-0.170708,-0.201033,-0.201033
138.281250,-0.133784,-0.200633,-0.170210,-0.200633,-0.200633
138.750000,-0.131276,-0.200223,-0.169710,-0.200223,-0.200223
139.218750,-0.128791,-0.199803,-0.169209,-0.199803,-0.199803
139.687500,-0.126337,-0.199373,-0.168705,-0.199373,-0.199373
140.156250,-0.123921,-0.198934,-0.168197,-0.198934,-0.198934
140.625000,-0.121550,-0.198487,-0.167687,-0.198487,-0.198487
141.093750,-0.119232,-0.198032,-0.167172,-0.198032,-0.198032
141.562500,-0.116973,-0.197568,-0.166653,-0.197568,-0.197568
142.031250,-0.114781,-0.197098,-0.166130,-0.197098,-0.197098
142.500000,-0.112662,-0.196621,-0.165602,-0.196621,-0.196621
142.968750,-0.110624,-0.196138,-0.165071,-0.196138,-0.196138
143.437500,-0.108674,-0.195649,-0.164535,-0.195649,-0.195649
143.906250,-0.106818,-0.195156,-0.163996,-0.195156,-0.195156
144.375000,-0.105062,-0.194658,-0.163453,-0.194658,-0.194658
144.843750,-0.103413,-0.194157,-0.162907,-0.194157,-0.194157
145.312500,-0.101877,-0.193652,-0.162358,-0.193652,-0.193652
145.781250,-0.100459,-0.193146,-0.161808,-0.193146,-0.193146
146.250000,-0.099164,-0.192638,-0.161256,-0.192638,-0.192638
146.718750,-0.097998,-0.192129,-0.160704,-0.192129,-0.192129
147.187500,-0.096966,-0.191620,-0.160151,-0.191620,-0.191620
147.656250,-0.096070,-0.191112,-0.159599,-0.191112,-0.191112
148.125000,-0.095316,-0.190605,-0.159049,-0.190605,-0.190605
